source_system,source_issue_id,canonical_security_id,hk_stock_codes,security_name,valid_from,valid_to,mapping_status,mapping_evidence,mapping_row_count
webb_ccass,10809,webb:issue:10809,01673;02903;08276,HUAZHANG TECH,2013-05-16,2015-07-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,10813,webb:issue:10813,06881,CGS,2013-05-22,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10815,webb:issue:10815,02386,SINOPEC SEG,2013-05-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10825,webb:issue:10825,01042,INT'L STD W1406,2013-06-25,2014-06-24,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10826,webb:issue:10826,01270,LANGHAM-SS,2013-05-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10837,webb:issue:10837,03997;08145,TSO,2013-05-30,2018-03-27,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,10860,webb:issue:10860,83136,HGI MSCIA50-R,2013-06-06,2019-11-21,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10861,webb:issue:10861,03136,HGI MSCIA50,2013-06-06,2019-11-21,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10879,webb:issue:10879,03836,HARMONY AUTO,2013-06-13,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10880,webb:issue:10880,01369,WUZHOU INT'L,2013-06-13,2020-12-08,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10887,webb:issue:10887,08201;08379;08382;08398;08587,PPS INT'L,2013-06-17,2017-08-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,17
webb_ccass,10888,webb:issue:10888,00944,CHEUKNANG W1406,2013-06-25,2014-06-25,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10890,webb:issue:10890,03040,GX MSCI CHINA,2013-06-17,2019-11-01,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,10891,webb:issue:10891,03110,GX HS HIGH DIV,2013-06-17,2019-11-01,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,10896,webb:issue:10896,06877;08077,TE HEALTHCARE,2013-07-03,2025-06-02,DATE_BOUNDED,webbsite_full.sqlite/shortnames,4
webb_ccass,10906,webb:issue:10906,06888,FREETECH,2013-06-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10921,webb:issue:10921,01680;02913,MACAU LEGEND,2013-07-05,2025-09-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,10970,webb:issue:10970,02112,GRACE LIFE-TECH,2013-07-03,2022-12-09,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10973,webb:issue:10973,01316,NEXTEER,2013-10-07,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10978,webb:issue:10978,01275,NEW CENT REIT,2013-07-10,2021-08-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10981,webb:issue:10981,01250;02934;02954,SDHS NEW ENERGY,2013-07-05,2023-07-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,10990,webb:issue:10990,01297;02904,SINOSOFT TECH,2013-07-09,2024-03-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,11003,webb:issue:11003,03008,C-SHS CSI 300,2013-07-08,2019-12-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11004,webb:issue:11004,83008,C-SHS CSI 300-R,2013-07-08,2019-12-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11014,webb:issue:11014,06886,HTSC,2015-06-01,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11016,webb:issue:11016,06898,CHINA ALUMCAN,2013-07-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11018,webb:issue:11018,01255,TATA HEALTH,2013-07-11,2020-12-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11022,webb:issue:11022,01661;02931,CH FRONTIER TEC,2013-07-11,2025-02-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,11023,webb:issue:11023,01107,MODERN LAND,2013-07-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11078,webb:issue:11078,01249;02986,TONLY ELEC,2013-08-15,2021-03-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,11084,webb:issue:11084,01271;02950,GRAND MING,2013-08-09,2014-10-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,11093,webb:issue:11093,08310,YANCHENG PORT,2013-08-22,2025-03-31,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,11100,webb:issue:11100,02183,SANSHENG HLDG,2013-09-12,2023-12-27,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11138,webb:issue:11138,83180,CAM CES A80-R,2013-08-26,2020-02-26,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11139,webb:issue:11139,03180,CAM CES A80,2013-08-26,2020-02-26,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11145,webb:issue:11145,08135,ZMFY GLASS,2013-09-03,2023-05-16,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11149,webb:issue:11149,02920;02970;02985;03638;08036,HUNLICAR GROUP,2013-09-09,2024-11-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,11160,webb:issue:11160,01219,TENWOW INT'L,2013-09-17,2020-11-13,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11188,webb:issue:11188,03137,CSOP CES A80,2013-09-23,2019-05-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11189,webb:issue:11189,83137,CSOP CES A80-R,2013-09-23,2019-05-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11195,webb:issue:11195,01373,IH RETAIL,2013-09-25,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11202,webb:issue:11202,06863,HUISHAN DAIRY,2013-09-27,2019-12-23,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11212,webb:issue:11212,01273,HK FINANCE GP,2013-10-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11215,webb:issue:11215,08018;08376;08381;08400;08561,FINSOFT FIN,2013-09-26,2021-08-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,11234,webb:issue:11234,00484,FORGAME,2013-10-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11258,webb:issue:11258,02393;02906,YESTAR HEALTH,2013-10-11,2017-02-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11279,webb:issue:11279,08218;08378;08559,ECHO INT HOLD,2013-10-11,2020-09-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,11280,webb:issue:11280,08101;08391;08569,EJE HOLDINGS,2013-10-15,2022-12-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,11281,webb:issue:11281,00932;02912;08185,SHUNTEN INTL,2013-10-11,2018-02-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,11282,webb:issue:11282,08181,KS SMART MGMT,2013-10-11,2025-03-27,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,11283,webb:issue:11283,01246;02945;02969;02997,BOILLHEALTHCARE,2013-10-16,2020-10-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,11284,webb:issue:11284,02023,CHINA LUDAO,2013-10-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11285,webb:issue:11285,00401;02970,WANJIA GROUP,2013-10-11,2020-02-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11402,webb:issue:11402,00799;08002,IGG,2013-10-18,2015-07-07,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,11404,webb:issue:11404,83120,EFUND CES 120-R,2013-10-21,2019-11-04,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11405,webb:issue:11405,03120,EFUND CES 120,2013-10-21,2019-11-04,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11416,webb:issue:11416,01372;02939,C CARBONNEUTRAL,2013-12-11,2021-05-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11417,webb:issue:11417,02030,CABBEEN,2013-10-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11418,webb:issue:11418,01290,CHINA HUIRONG,2013-10-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11424,webb:issue:11424,01396;02963;02974,GD-HKGBA HLDGS,2013-10-31,2025-12-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,11425,webb:issue:11425,02908;02950;06108;08180,NEW RAY MEDIC,2013-10-25,2025-08-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,11428,webb:issue:11428,01862,JINGRUI HLDGS,2013-10-31,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11431,webb:issue:11431,00153,CHINA SAITE,2013-11-01,2022-11-16,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11433,webb:issue:11433,01345,SH PIONEER HLDG,2013-11-05,2022-11-23,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11449,webb:issue:11449,01963,BCQ,2013-11-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11450,webb:issue:11450,01360;02988,NOVA GROUP,2013-11-06,2025-08-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11453,webb:issue:11453,01358,PW MEDTECH,2013-11-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11456,webb:issue:11456,83081,VALUEGOLD ETF-R,2013-11-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11458,webb:issue:11458,03623,C SUCCESS FIN,2013-11-13,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11459,webb:issue:11459,00434,BOYAA,2013-11-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11473,webb:issue:11473,03698,HUISHANG BANK,2013-11-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11474,webb:issue:11474,00854;02954,WILLAS-ARRAY,2013-12-06,2015-09-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11502,webb:issue:11502,03128,HS AINDTOPETF,2013-11-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11503,webb:issue:11503,83128,HS AINDTOPETF-R,2013-11-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11505,webb:issue:11505,08326;08391,TK NEW ENERGY,2013-11-21,2016-05-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11508,webb:issue:11508,01431,YST DAIRY,2013-11-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11544,webb:issue:11544,03608,YONGSHENG MAT,2013-11-27,2024-02-07,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11546,webb:issue:11546,03386,DONGPENG HLDG,2013-12-09,2016-06-23,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11547,webb:issue:11547,01515,CR MEDICAL,2013-11-29,2018-10-11,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,11548,webb:issue:11548,01370,AOWEI HOLDING,2013-11-28,2018-01-09,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11550,webb:issue:11550,01884,EPRINT GROUP,2013-12-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11553,webb:issue:11553,03315,GOLDPAC GROUP,2013-12-04,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11555,webb:issue:11555,01268,MEIDONG AUTO,2013-12-05,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11559,webb:issue:11559,01426,SPRING REIT,2013-12-05,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11561,webb:issue:11561,00636,KLN,2013-12-19,2025-04-29,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11576,webb:issue:11576,02213;02961,YI HUA HLDG,2013-12-11,2022-03-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11578,webb:issue:11578,01689;02924,HUAXIHOLDINGS,2013-12-06,2018-03-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11580,webb:issue:11580,08255,CHINA BINARY,2013-12-04,2022-12-06,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11582,webb:issue:11582,01520;02910;08309,VIRTUAL MIND,2013-12-03,2024-12-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,11586,webb:issue:11586,01483;08107,NET-A-GO TECH,2013-12-10,2021-08-13,DATE_BOUNDED,webbsite_full.sqlite/shortnames,3
webb_ccass,11587,webb:issue:11587,02832,BOSERA STAR50,2013-12-09,2021-02-18,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11588,webb:issue:11588,82832,BOSERA STAR50-R,2013-12-09,2021-02-18,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11594,webb:issue:11594,01233,TIMES CHINA,2013-12-11,2018-02-27,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11599,webb:issue:11599,06099,CMSC,2016-10-07,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11600,webb:issue:11600,03369,QHD PORT,2013-12-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11602,webb:issue:11602,02211;02975;02988,UNI HEALTH,2013-12-12,2025-07-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,11603,webb:issue:11603,02923;02924;06878;08056,DIFFER GP AUTO,2013-12-09,2024-03-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,11614,webb:issue:11614,01390,ECONTEXT ASIA,2013-12-19,2015-06-04,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11619,webb:issue:11619,01448,FU SHOU YUAN,2013-12-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11621,webb:issue:11621,01681,CONSUN PHARMA,2013-12-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11622,webb:issue:11622,00586,CONCH VENTURE,2013-12-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11623,webb:issue:11623,02905;03380,LOGAN GROUP,2013-12-20,2020-06-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11625,webb:issue:11625,01819;02912,FUGUINIAO,2013-12-20,2019-11-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,11627,webb:issue:11627,01678,CREATIVE GLOBAL,2013-12-20,2022-07-25,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11636,webb:issue:11636,02283,TK GROUP HLDG,2013-12-20,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11660,webb:issue:11660,01486;02968;08320,C CHENG HLDGS,2013-12-20,2016-05-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11663,webb:issue:11663,01421;02914,PROSP GP INTL,2013-12-30,2025-02-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11666,webb:issue:11666,02971;03313,ARTGO HOLDINGS,2013-12-30,2022-12-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11687,webb:issue:11687,08191;08557,HONG WEI ASIA,2014-01-08,2022-02-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11688,webb:issue:11688,01439,MOBILE INTERNET,2014-01-13,2024-08-14,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11690,webb:issue:11690,08001;08551,ORIENTSEC INT,2014-01-15,2025-11-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11691,webb:issue:11691,01885;08099,CH WOOD OPT,2014-01-06,2023-05-16,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,11693,webb:issue:11693,01353,NUOQI,2014-01-09,2021-02-08,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11694,webb:issue:11694,01738;02993,FS ANTHRACITE,2014-01-22,2015-07-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11695,webb:issue:11695,01247;02998,MIKO INTL,2014-01-15,2021-04-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11698,webb:issue:11698,03332,SINOLIFE UTD,2014-01-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11700,webb:issue:11700,01389;02914;08209;08389,MAJOR HLDGS,2014-01-10,2024-03-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,11713,webb:issue:11713,02080,AUX INTL,2014-01-23,2015-09-30,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11715,webb:issue:11715,01513,LIVZON PHARMA,2014-01-16,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11733,webb:issue:11733,02638,HKELECTRIC-SS,2014-01-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11734,webb:issue:11734,01352,STYLAND W1508,2014-02-20,2015-08-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11737,webb:issue:11737,02226,HONWORLD GP,2014-01-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11742,webb:issue:11742,09988,BABA-W,2019-11-26,2024-08-28,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,11743,webb:issue:11743,01622;02914,REDCO GROUP,2014-01-30,2018-01-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,11747,webb:issue:11747,08311,PERFECT OPT,2014-02-07,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11880,webb:issue:11880,02997;09901,NEW ORIENTAL-S,2020-11-09,2021-04-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11881,webb:issue:11881,01636;02966,CMRU,2014-02-21,2025-05-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11882,webb:issue:11882,06288;06299,FAST RETAIL-DRS,2014-03-05,2023-04-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,11889,webb:issue:11889,03199,ICBCCSOP CGPB,2014-02-19,2022-06-01,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,11890,webb:issue:11890,83199,ICBCCSOP CGPB-R,2014-02-19,2022-06-01,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,11922,webb:issue:11922,01340,HUISHENG INTL,2014-02-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11931,webb:issue:11931,03636,POLY CULTURE,2014-03-06,2023-11-15,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11944,webb:issue:11944,02608,SUNSHINE 100,2014-03-13,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11945,webb:issue:11945,02811,HT CSI300 ETF,2014-03-07,2025-03-21,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11946,webb:issue:11946,82811,HT CSI300 ETF-R,2014-03-07,2025-03-21,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,11954,webb:issue:11954,02255;02975,HAICHANG HLDG,2014-03-13,2022-12-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,12073,webb:issue:12073,02808,EFUND CG BOND,2014-03-14,2019-05-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12074,webb:issue:12074,82808,EFUND CG BOND-R,2014-03-14,2019-05-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12109,webb:issue:12109,01441,SHK PPT W1604,2014-04-24,2016-04-25,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12114,webb:issue:12114,00798,CEOVU,2014-03-28,2016-11-09,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12123,webb:issue:12123,06138,HARBIN BANK,2014-03-31,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12141,webb:issue:12141,02100,BAIOO,2014-04-10,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12171,webb:issue:12171,01400;02909;02914,MOODY TECH HLDG,2014-04-25,2022-04-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,12222,webb:issue:12222,01771,SUNFONDA GP,2014-05-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12223,webb:issue:12223,03132,C-SHS CSI HLC,2014-05-12,2018-12-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12224,webb:issue:12224,83132,C-SHS CSI HLC-R,2014-05-12,2018-12-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12225,webb:issue:12225,03107,C-SHS CSI STA,2014-05-12,2018-12-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12226,webb:issue:12226,83107,C-SHS CSI STA-R,2014-05-12,2018-12-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12244,webb:issue:12244,01397,BAGUIO GREEN,2014-05-22,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12245,webb:issue:12245,06199,CHINA CNR,2014-05-22,2015-05-21,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12249,webb:issue:12249,02111,BEST PACIFIC,2014-05-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12288,webb:issue:12288,00481,GOLDENMED W1507,2014-08-01,2015-07-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12301,webb:issue:12301,02303,HENGXING GOLD,2014-05-29,2021-02-02,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12308,webb:issue:12308,06033;08336;08375,TELECOM DIGIT,2014-05-30,2017-05-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,12309,webb:issue:12309,06198,QINGDAO PORT,2014-06-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12323,webb:issue:12323,03085,VANGUARDAXJHY,2014-06-13,2021-10-15,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12324,webb:issue:12324,03126,VANGUARDJAPAN,2014-06-13,2021-08-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12325,webb:issue:12325,03101,VANGUARDDVEUR,2014-06-13,2021-08-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12326,webb:issue:12326,03903,HANHUA FIN,2014-06-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12346,webb:issue:12346,02014,OZNER WATER,2014-06-17,2022-12-05,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12397,webb:issue:12397,01330,DYNAGREEN ENV,2014-06-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12400,webb:issue:12400,01619,TIANHE CHEM,2014-06-20,2020-06-11,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12404,webb:issue:12404,01375,CC SECURITIES,2014-06-25,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12405,webb:issue:12405,02956;06128,GRAPHEX GROUP,2014-06-25,2025-05-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,12472,webb:issue:12472,00787;02921,GLOBAL BRANDS,2014-07-09,2022-07-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,12473,webb:issue:12473,06139,JINMAO HOTEL-SS,2014-07-02,2020-10-05,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12474,webb:issue:12474,01321,CHINA NEWCITY,2014-07-10,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12475,webb:issue:12475,01778,COLOUR LIFE,2014-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12483,webb:issue:12483,01588,CHANJET,2014-06-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12486,webb:issue:12486,02298,COSMO LADY,2014-06-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12487,webb:issue:12487,02229,CG DUNXIN,2014-06-26,2019-10-16,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12491,webb:issue:12491,03639,YIDA CHINA,2014-06-27,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12492,webb:issue:12492,00911;02950;02978;02988;02992,QIANHAI HEALTH,2014-06-27,2024-06-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,12493,webb:issue:12493,02959;03709,EEKA FASHION,2014-06-27,2020-11-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,12495,webb:issue:12495,01626;02988,JIA YAO HLDGS,2014-06-27,2023-12-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,12498,webb:issue:12498,06899,OURGAME,2014-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12511,webb:issue:12511,02329,GLORY HEALTH,2014-07-07,2022-08-03,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12512,webb:issue:12512,01446,HUNGFOOKTONG,2014-07-04,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12518,webb:issue:12518,06136,KANGDA ENV,2014-07-04,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12519,webb:issue:12519,01450,BE FRIENDS HLDG,2014-07-07,2023-07-11,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12521,webb:issue:12521,01980,TIANGE,2014-07-09,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12524,webb:issue:12524,01599,UCD,2014-07-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12531,webb:issue:12531,06188,BJ DIGITAL,2014-07-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12562,webb:issue:12562,08237;08379;08596,LINK HOLDINGS,2014-07-07,2025-04-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,12566,webb:issue:12566,08147;08397;08577;08579,MILLENNIUM PG,2014-07-18,2023-08-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,17
webb_ccass,12567,webb:issue:12567,01367,SFUND INTL HLDG,2014-07-11,2022-09-20,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,12569,webb:issue:12569,01253;02960;02968,GREEN BROAD,2014-07-21,2025-12-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,12570,webb:issue:12570,01418,SINOMAX GROUP,2014-07-10,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12572,webb:issue:12572,01856,ERNEST BOREL,2014-07-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12573,webb:issue:12573,01432,CHINA SHENGMU,2014-07-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12574,webb:issue:12574,01848,CALC,2014-07-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,12575,webb:issue:12575,02293;02917;08216,BAMBOOSHEALTH,2014-07-08,2022-03-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,12576,webb:issue:12576,02399;02955,CN ANCHU ENERGY,2014-07-16,2022-10-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,12577,webb:issue:12577,06123,YTO INTL EXP,2014-07-11,2022-12-28,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,12637,webb:issue:12637,08125;08558;08576;08591,CHINA NEW HLDGS,2014-07-18,2025-03-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
